region,filename,highway,bicycle,cycleway,lanes,maxspeed,oneway,label
portland,w585951409_n155654546.jpg,tertiary,designated,,,25 mph,,1
portland,w427917325_n53132090.jpg,secondary,,,5,,,0
portland,w362863174_n3671091114.jpg,tertiary,designated,lane,2,35 mph,no,1
portland,w620762162_n53186362.jpg,tertiary,,,,,,0
portland,w315123595_n1739835754.jpg,tertiary,designated,,,25 mph,yes,1
portland,w327087730_n5090758047.jpg,primary,,,3,35 mph,yes,0
portland,w117160505_n519544274.jpg,tertiary,,,,25 mph,,0
portland,w37551509_n53119474.jpg,secondary,,,3,30 mph,,0
portland,w143014891_n639359600.jpg,tertiary,designated,shared_lane,1,30 mph,yes,1
portland,w340110586_n4022778092.jpg,secondary,,,5,,,0
portland,w254454839_n1369552550.jpg,tertiary,yes,,,25 mph,,1
portland,w270554739_n105990471.jpg,tertiary,designated,,2,25 mph,no,1
portland,w462696708_n53083578.jpg,secondary,,,2,30 mph,,0
portland,w197596206_n2078099058.jpg,tertiary,designated,,2,25 mph,,1
portland,w597882495_n2996942650.jpg,primary,designated,lane,4,40 mph,,1
portland,w400525832_n276837103.jpg,tertiary,,,3,25 mph,no,0
portland,w130060768_n333801276.jpg,primary,designated,,2,35 mph,yes,1
portland,w153243438_n683730050.jpg,primary,,,3,,yes,0
portland,w116239036_n1383284195.jpg,primary,designated,,2,25 mph,,1
portland,w219863791_n1421563227.jpg,tertiary,,,2,30 mph,,0
portland,w255367650_n104585550.jpg,tertiary,,,2,,,0
portland,w197467062_n2077057490.jpg,primary,designated,lane,2,45 mph,yes,1
portland,w54286698_n2853420558.jpg,secondary,designated,,,,,1
portland,w5531793_n1325763886.jpg,primary,yes,,4,30 mph,yes,1
portland,w6466659_n4814297337.jpg,tertiary,,,2,30 mph,,0
portland,w67259042_n1177750003.jpg,primary,designated,shared_lane,4,30 mph,,1
portland,w133432062_n1468812909.jpg,tertiary,designated,,2,25 mph,,1
portland,w171855989_n1396250685.jpg,primary,yes,,,30 mph,yes,1
portland,w331768473_n2906119382.jpg,secondary,designated,shared_lane,5,30 mph,,1
portland,w260314332_n2516290196.jpg,primary,designated,lane,,30 mph,,1
portland,w258055057_n684842628.jpg,primary,,,3,,yes,0
portland,w118988359_n1337603036.jpg,primary,yes,,2,35 mph,yes,1
portland,w484404248_n5083040225.jpg,tertiary,designated,,2,25 mph,no,1
portland,w374898139_n176423331.jpg,primary,,,3,40 mph,yes,0
portland,w130000664_n40552952.jpg,tertiary,,,2,25 mph,,0
portland,w117058405_n1342603721.jpg,tertiary,,,2,25 mph,yes,0
portland,w11965414_n269182691.jpg,primary,,,4,,,0
portland,w486243419_n4709201269.jpg,primary,,,5,35 mph,,0
portland,w397568598_n4003583687.jpg,tertiary,designated,,1,25 mph,yes,1
portland,w428100732_n5757402066.jpg,secondary,,,5,30 mph,,0
portland,w332483026_n634095189.jpg,primary,designated,lane,,30 mph,,1
portland,w119499553_n2126713538.jpg,tertiary,,,,20 mph,,0
portland,w242304344_n2827348929.jpg,tertiary,yes,lane,1,,yes,1
portland,w368707928_n105080108.jpg,tertiary,designated,,,,,1
portland,w418652895_n1661750819.jpg,secondary,designated,lane,4,30 mph,yes,1
portland,w156323704_n5103224573.jpg,secondary,no,,2,25 mph,,0
portland,w11835186_n106048573.jpg,tertiary,designated,,,,,1
portland,w135838501_n2017438087.jpg,tertiary,designated,,,25 mph,,1
portland,w169511255_n53070527.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w393066999_n1819221386.jpg,primary,,,3,40 mph,yes,0
portland,w585970945_n3586729076.jpg,primary,designated,shared_lane,4,30 mph,yes,1
portland,w395201966_n1195125406.jpg,tertiary,designated,,2,30 mph,yes,1
portland,w333898280_n2545785517.jpg,tertiary,,,,,yes,0
portland,w395201947_n3983338574.jpg,primary,,,4,35 mph,-1,0
portland,w117149899_n40654826.jpg,tertiary,designated,lane,2,35 mph,,1
portland,w6461597_n53067377.jpg,tertiary,,,2,30 mph,,0
portland,w532394622_n684907274.jpg,tertiary,,,,,yes,0
portland,w625486506_n688623968.jpg,primary,,,,,,0
portland,w5529497_n40406972.jpg,tertiary,,,,35 mph,,0
portland,w117449372_n2987168847.jpg,primary,yes,,5,35 mph,,1
portland,w30315947_n334244681.jpg,primary,designated,lane,4,30 mph,yes,1
portland,w394229185_n3972398843.jpg,secondary,,,5,30 mph,,0
portland,w146615153_n683730063.jpg,primary,,,2,,yes,0
portland,w58574462_n725788261.jpg,secondary,,,1,30 mph,yes,0
portland,w585970944_n1806661585.jpg,secondary,,,3,30 mph,yes,0
portland,w193751548_n40540479.jpg,tertiary,designated,,2,20 mph,,1
portland,w11747731_n105186447.jpg,tertiary,,,,,,0
portland,w6469959_n53219315.jpg,secondary,,,2,30 mph,,0
portland,w590421616_n59596691.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w187125228_n2153789472.jpg,secondary,yes,,,25 mph,,1
portland,w428028535_n4271813285.jpg,secondary,,,,,,0
portland,w428230584_n764028198.jpg,secondary,designated,,4,30 mph,,1
portland,w585970943_n5599258156.jpg,secondary,,,3,30 mph,yes,0
portland,w6388213_n53134340.jpg,tertiary,,,2,,,0
portland,w165253131_n105098636.jpg,secondary,designated,,,,,1
portland,w54338600_n1534827354.jpg,secondary,,,1,15 mph,yes,0
portland,w332485608_n52985618.jpg,secondary,,,4,,,0
portland,w428243309_n5321238665.jpg,primary,designated,,4,30 mph,yes,1
portland,w263668130_n60408409.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w123502683_n40570179.jpg,tertiary,designated,,2,15 mph,,1
portland,w30255886_n40776251.jpg,motorway,no,,3,55 mph,yes,0
portland,w141455480_n1548323926.jpg,secondary,,,3,25 mph,yes,0
portland,w418808225_n1378091271.jpg,primary,,,3,35 mph,yes,0
portland,w54293092_n684670120.jpg,motorway,,,2,40 mph,yes,0
portland,w428014752_n4271693064.jpg,secondary,designated,lane,,,,1
portland,w621088614_n53208788.jpg,secondary,designated,shared_lane,1,35 mph,yes,1
portland,w343372484_n1352012418.jpg,primary,designated,lane,4,40 mph,,1
portland,w374224617_n1393021926.jpg,tertiary,designated,,2,,yes,1
portland,w590776645_n5420739737.jpg,secondary,,,5,30 mph,,0
portland,w120759773_n1353263879.jpg,tertiary,,,1,25 mph,yes,0
portland,w5525510_n2134258473.jpg,tertiary,designated,,,35 mph,,1
portland,w625866902_n684842467.jpg,secondary,,,3,,yes,0
portland,w6520423_n59699600.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w190659365_n40607516.jpg,primary,designated,lane,5,30 mph,,1
portland,w420432640_n4203621289.jpg,primary,,,3,35 mph,yes,0
portland,w327079562_n4481039571.jpg,secondary,,,3,35 mph,yes,0
portland,w595610418_n2051934649.jpg,motorway,no,,3,50 mph,yes,0
portland,w319660245_n5164216452.jpg,tertiary,,,2,,no,0
portland,w60428955_n4333513445.jpg,tertiary,designated,,1,25 mph,yes,1
portland,w5523812_n40552714.jpg,tertiary,,,,,,0
portland,w125826646_n1396535579.jpg,primary,designated,lane,2,45 mph,yes,1
portland,w233469174_n40523552.jpg,tertiary,designated,,,20 mph,,1
portland,w203301008_n2133061287.jpg,primary,designated,lane,4,45 mph,,1
portland,w126854717_n40567021.jpg,tertiary,designated,lane,,30 mph,,1
portland,w370353874_n105759507.jpg,secondary,designated,,3,,,1
portland,w41983901_n176571990.jpg,secondary,designated,,3,45 mph,-1,1
portland,w39558776_n1829184909.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w189304055_n1950321934.jpg,tertiary,,,2,,,0
portland,w625179930_n271198053.jpg,primary,,,3,25 mph,yes,0
portland,w208898969_n572065281.jpg,secondary,designated,lane,1,25 mph,yes,1
portland,w621319686_n3998410073.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w127409217_n1410300963.jpg,secondary,designated,lane,2,35 mph,yes,1
portland,w404164451_n105131676.jpg,tertiary,designated,,,,,1
portland,w522751156_n4701604869.jpg,tertiary,designated,lane,3,25 mph,yes,1
portland,w153506700_n1343610068.jpg,secondary,,,4,35 mph,,0
portland,w511352020_n5002172322.jpg,secondary,designated,,3,,yes,1
portland,w203665530_n2136677589.jpg,primary,yes,,,40 mph,,1
portland,w6480184_n3712387568.jpg,tertiary,,,2,30 mph,,0
portland,w260372327_n372813927.jpg,secondary,designated,lane,,,,1
portland,w455866872_n2632905295.jpg,tertiary,,,2,30 mph,,0
portland,w394507614_n333793734.jpg,tertiary,designated,lane,1,30 mph,yes,1
portland,w330994253_n40613110.jpg,tertiary,designated,,,25 mph,,1
portland,w418959562_n5030821912.jpg,secondary,,,3,25 mph,,0
portland,w118879715_n1490096544.jpg,tertiary,,,,25 mph,,0
portland,w193816728_n2043277804.jpg,primary,yes,,6,35 mph,,1
portland,w39502776_n1392961771.jpg,primary,designated,lane,2,30 mph,yes,1
portland,w188833638_n1803339163.jpg,tertiary,designated,,,35 mph,,1
portland,w17020609_n5542535698.jpg,tertiary,,,,,,0
portland,w595186697_n5673202144.jpg,secondary,,,1,30 mph,yes,0
portland,w627029329_n5919349690.jpg,tertiary,,,1,,yes,0
portland,w189781337_n5662671009.jpg,tertiary,,,,20 mph,,0
portland,w120854772_n40460622.jpg,secondary,,,2,30 mph,yes,0
portland,w417122331_n746029577.jpg,tertiary,designated,,,25 mph,,1
portland,w46595758_n1685144764.jpg,primary,designated,lane,2,45 mph,,1
portland,w428308271_n3974693313.jpg,secondary,yes,,2,30 mph,,1
portland,w127697550_n5118458046.jpg,primary,,,6,30 mph,,0
portland,w505334623_n4952993242.jpg,secondary,designated,shared_lane,2,20 mph,yes,1
portland,w28411514_n5322515373.jpg,motorway,,,2,55 mph,yes,0
portland,w68522663_n1748195394.jpg,motorway,yes,,2,60 mph,yes,1
portland,w124705305_n40525208.jpg,tertiary,designated,lane,,30 mph,,1
portland,w221226625_n3777432378.jpg,secondary,yes,no,4,30 mph,no,1
portland,w66363358_n2022658713.jpg,primary,designated,lane,4,35 mph,,1
portland,w5522794_n1369494460.jpg,tertiary,designated,lane,,25 mph,,1
portland,w120880395_n1354348662.jpg,tertiary,,,1,25 mph,yes,0
portland,w116316064_n2134258453.jpg,tertiary,designated,,,35 mph,,1
portland,w306194400_n4030472066.jpg,motorway,,,5,60 mph,yes,0
portland,w428315589_n4274321847.jpg,secondary,,,4,30 mph,,0
portland,w61014439_n3746516901.jpg,primary,,,1,30 mph,yes,0
portland,w400904096_n2047280725.jpg,secondary,,,2,30 mph,yes,0
portland,w27479657_n40677265.jpg,secondary,yes,,,40 mph,,1
portland,w41840963_n517097242.jpg,motorway,yes,,2,45 mph,yes,1
portland,w11702332_n104722088.jpg,tertiary,designated,shared_lane,,25 mph,,1
portland,w339639926_n244256172.jpg,primary,,,3,40 mph,yes,0
portland,w194334448_n2048544178.jpg,secondary,,,2,30 mph,yes,0
portland,w193816742_n1141407279.jpg,primary,designated,lane,2,35 mph,,1
portland,w23630409_n255993160.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w428230982_n4607162582.jpg,secondary,,,5,30 mph,,0
portland,w328366638_n176448957.jpg,secondary,,,3,35 mph,yes,0
portland,w258055041_n105963772.jpg,primary,,,2,,yes,0
portland,w397842893_n3704160487.jpg,secondary,designated,,3,30 mph,yes,1
portland,w410093283_n3450036779.jpg,tertiary,,,,25 mph,,0
portland,w428091103_n53237990.jpg,secondary,designated,lane,2,30 mph,,1
portland,w418558259_n1596872883.jpg,secondary,designated,,2,25 mph,yes,1
portland,w135935454_n1237645859.jpg,primary,designated,lane,4,30 mph,,1
portland,w425283441_n5076227567.jpg,primary,,,2,15 mph,yes,0
portland,w60428959_n40690931.jpg,tertiary,no,,1,25 mph,yes,0
portland,w465797042_n5526603354.jpg,secondary,,,3,30 mph,yes,0
portland,w456124865_n1833204865.jpg,primary,,,3,30 mph,yes,0
portland,w135806529_n1228172404.jpg,tertiary,designated,,,30 mph,,1
portland,w43313644_n544328548.jpg,secondary,designated,,2,30 mph,-1,1
portland,w428247255_n53166920.jpg,secondary,,,5,30 mph,,0
portland,w117446028_n830788947.jpg,primary,designated,lane,1,30 mph,yes,1
portland,w116383620_n1666297889.jpg,tertiary,,,,,yes,0
portland,w418663408_n40710430.jpg,secondary,designated,track,3,,,1
portland,w418804333_n1318706222.jpg,primary,yes,,,30 mph,yes,1
portland,w611265573_n40439338.jpg,tertiary,designated,lane,,30 mph,,1
portland,w15257849_n4045197428.jpg,motorway,no,,4,60 mph,yes,0
portland,w127270718_n40459181.jpg,secondary,yes,,2,25 mph,,1
portland,w125414541_n1393032507.jpg,secondary,designated,,,35 mph,,1
portland,w418712686_n40521352.jpg,secondary,designated,,2,30 mph,yes,1
portland,w30221961_n3419312437.jpg,motorway,no,,3,55 mph,yes,0
portland,w197464529_n2077036827.jpg,primary,designated,lane,2,45 mph,yes,1
portland,w601932330_n40439646.jpg,secondary,,lane,1,30 mph,yes,1
portland,w428343259_n4696593016.jpg,primary,,,5,30 mph,,0
portland,w418850916_n1387744712.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w369165143_n634092922.jpg,secondary,,,,,,0
portland,w531924638_n53181327.jpg,primary,designated,lane,2,30 mph,,1
portland,w163652179_n1401280416.jpg,primary,designated,lane,3,30 mph,yes,1
portland,w366442225_n3704209268.jpg,tertiary,designated,lane,2,40 mph,yes,1
portland,w6475526_n4694356240.jpg,secondary,,,4,30 mph,,0
portland,w41303959_n505016101.jpg,tertiary,,,1,,yes,0
portland,w418575014_n40489614.jpg,secondary,designated,lane,4,35 mph,,1
portland,w463033284_n2005707433.jpg,primary,,,4,30 mph,,0
portland,w141008397_n4927361868.jpg,tertiary,,,,20 mph,,0
portland,w5522010_n1890344191.jpg,secondary,designated,lane,2,,yes,1
portland,w37125573_n53115140.jpg,tertiary,,,2,30 mph,,0
portland,w397433186_n3629413350.jpg,secondary,,,5,,,0
portland,w395899892_n1392990809.jpg,tertiary,designated,lane,2,30 mph,yes,1
portland,w343781107_n5816702141.jpg,primary,yes,no,4,35 mph,no,1
portland,w263732773_n2136855557.jpg,tertiary,designated,shared_lane,,30 mph,,1
portland,w11952772_n1025864165.jpg,tertiary,,,,,,0
portland,w542826826_n5623176029.jpg,primary,designated,lane,3,35 mph,,1
portland,w486269221_n2632905293.jpg,tertiary,,,2,30 mph,,0
portland,w603468159_n5728706659.jpg,tertiary,designated,lane,2,35 mph,,1
portland,w427909663_n4270742184.jpg,primary,designated,lane,4,35 mph,,1
portland,w197464214_n2077033283.jpg,primary,designated,lane,5,45 mph,,1
portland,w397727264_n3671060699.jpg,secondary,designated,,2,35 mph,yes,1
portland,w146615159_n1598833960.jpg,secondary,,,2,25 mph,,0
portland,w185503631_n1400441316.jpg,primary,yes,,,35 mph,yes,1
portland,w11834475_n106036085.jpg,tertiary,,,2,,,0
portland,w393047827_n1850914169.jpg,secondary,,,5,30 mph,,0
portland,w163871033_n40605386.jpg,tertiary,,,,20 mph,,0
portland,w621283272_n4608685185.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w46148770_n2496637442.jpg,tertiary,designated,,2,25 mph,no,1
portland,w455878231_n40620972.jpg,tertiary,designated,lane,3,30 mph,,1
portland,w595610417_n5080366345.jpg,tertiary,,,,,yes,0
portland,w6461056_n53210285.jpg,tertiary,,,2,30 mph,,0
portland,w42208226_n104548391.jpg,tertiary,designated,,,,yes,1
portland,w222166917_n2311474354.jpg,tertiary,,,1,30 mph,yes,0
portland,w6506046_n354769486.jpg,tertiary,,,,30 mph,,0
portland,w328502340_n684907348.jpg,tertiary,,,,,,0
portland,w301189641_n2475712499.jpg,primary,designated,shared_lane,4,30 mph,,1
portland,w327102094_n3338184188.jpg,secondary,designated,lane,3,35 mph,,1
portland,w583158213_n4587980099.jpg,secondary,designated,lane,2,30 mph,yes,1
portland,w44077667_n1382397232.jpg,motorway,yes,,3,55 mph,yes,1
portland,w6445893_n53112034.jpg,tertiary,,,,,,0
portland,w351734756_n4792830087.jpg,secondary,designated,,3,25 mph,,1
portland,w219867059_n40551710.jpg,tertiary,designated,,2,30 mph,,1
portland,w173876922_n1494886858.jpg,tertiary,designated,,,30 mph,,1
portland,w118660250_n1369473857.jpg,secondary,no,,2,35 mph,yes,0
portland,w332060274_n29973172.jpg,secondary,,,2,30 mph,yes,0
portland,w199280473_n1411738198.jpg,primary,yes,,5,35 mph,,1
portland,w428004916_n4271612194.jpg,motorway,,,4,30 mph,yes,0
portland,w621351851_n59713142.jpg,secondary,,,4,30 mph,,0
portland,w8043344_n53155098.jpg,secondary,,,1,30 mph,yes,0
portland,w587574490_n3813350344.jpg,tertiary,yes,,2,30 mph,,1
portland,w533331375_n4306288696.jpg,primary,designated,shared_lane,4,30 mph,no,1
portland,w31804681_n1387974113.jpg,tertiary,designated,lane,,,yes,1
portland,w129998164_n1433151356.jpg,tertiary,designated,,2,30 mph,,1
portland,w291082531_n339262260.jpg,primary,,,5,,,0
portland,w459126780_n1387782334.jpg,secondary,designated,,2,30 mph,yes,1
portland,w362331768_n4025112993.jpg,primary,,,6,35 mph,,0
portland,w124127254_n1237541719.jpg,tertiary,designated,,2,30 mph,,1
portland,w441782129_n2810382522.jpg,tertiary,designated,,2,,,1
portland,w457542647_n3822024983.jpg,tertiary,,,2,30 mph,,0
portland,w25013148_n104721953.jpg,tertiary,,lane,,,yes,1
portland,w428099790_n5440208394.jpg,primary,,,5,30 mph,,0
portland,w625462635_n105206683.jpg,secondary,,,,25 mph,,0
portland,w486243420_n302218342.jpg,primary,,,2,35 mph,yes,0
portland,w221310761_n40509887.jpg,tertiary,designated,,2,30 mph,,1
portland,w428092624_n4789202770.jpg,primary,,,5,30 mph,,0
portland,w122850454_n5525994490.jpg,tertiary,designated,shared_lane,,,,1
portland,w5539066_n3994462309.jpg,tertiary,designated,lane,,25 mph,,1
portland,w123486464_n1376936601.jpg,primary,yes,,4,45 mph,,1
portland,w589306342_n5627342010.jpg,primary,designated,lane,4,45 mph,,1
portland,w486275928_n1418574191.jpg,secondary,yes,,2,30 mph,,1
portland,w116254306_n1233263528.jpg,tertiary,,lane,,25 mph,yes,1
portland,w22759000_n244284989.jpg,tertiary,,,2,30 mph,,0
portland,w173876925_n1494886848.jpg,tertiary,designated,,,30 mph,,1
portland,w120491844_n1382302131.jpg,tertiary,,,,25 mph,,0
portland,w54350011_n684996110.jpg,secondary,,,1,30 mph,yes,0
portland,w194216325_n176417482.jpg,tertiary,designated,,2,,yes,1
portland,w418552581_n4139628839.jpg,primary,yes,,3,35 mph,yes,1
portland,w321074800_n1252119223.jpg,tertiary,designated,,,,,1
portland,w603948906_n40585645.jpg,tertiary,yes,,2,30 mph,,1
portland,w388166008_n2142063224.jpg,tertiary,designated,lane,,30 mph,,1
portland,w418654017_n4190208426.jpg,primary,yes,,3,35 mph,yes,1
portland,w428303934_n4274230094.jpg,motorway,,,5,50 mph,yes,0
portland,w392624998_n1433140297.jpg,tertiary,,,6,30 mph,,0
portland,w396069085_n4060276843.jpg,primary,yes,,4,35 mph,,1
portland,w169772299_n271210118.jpg,tertiary,designated,,,,,1
portland,w54209614_n5309156265.jpg,motorway,,,2,50 mph,yes,0
portland,w418653136_n1389071649.jpg,secondary,designated,lane,,30 mph,,1
portland,w428246220_n668442263.jpg,primary,,,4,30 mph,no,0
portland,w117751336_n40671300.jpg,tertiary,designated,lane,,,yes,1
portland,w418653112_n1389071648.jpg,secondary,designated,lane,,30 mph,,1
portland,w458814154_n5429887631.jpg,secondary,,,2,45 mph,yes,0
portland,w123274038_n1375313355.jpg,tertiary,designated,lane,2,30 mph,yes,1
portland,w622569810_n642963775.jpg,tertiary,designated,shared_lane,2,25 mph,,1
portland,w118860928_n3546001067.jpg,tertiary,designated,,3,,yes,1
portland,w197608942_n1367076711.jpg,tertiary,no,,,25 mph,yes,0
portland,w6417692_n3455901097.jpg,tertiary,,,2,30 mph,,0
portland,w6499387_n2577590596.jpg,tertiary,,,2,,,0
portland,w319238924_n2134369342.jpg,primary,,lane,,45 mph,,1
portland,w190653682_n2012887198.jpg,tertiary,designated,shared_lane,,30 mph,,1
portland,w327079549_n3337920313.jpg,secondary,,,4,35 mph,yes,0
portland,w486030666_n5420650484.jpg,primary,,,5,30 mph,,0
portland,w512394294_n3782042088.jpg,tertiary,,,2,25 mph,no,0
portland,w315440550_n5317312693.jpg,primary,,,,,yes,0
portland,w24957756_n517880045.jpg,secondary,,,2,,,0
portland,w244314210_n40539354.jpg,tertiary,designated,lane,,25 mph,yes,1
portland,w428003036_n53204099.jpg,secondary,,,4,,,0
